Lemoncourt	48.8663204	6.3931148
Puzieux	48.8936361	6.3691809
Bélesta	42.9029283	1.9340613
Coaraze	43.8638745	7.2953284
Guéhébert	48.9698952	-1.3733768
Fare	-16.7146307	-151.0336977
Nourard-le-Franc	49.4993891	2.3734749
La Maxe	49.1693945	6.1896756
Le Drennec	48.5347375	-4.3700732
Lanarvily	48.5519569	-4.3888658
Camembert	48.8932690	0.1774283
Lignières-Orgères	48.5427604	-0.2064270
Couptrain	48.4840615	-0.2941541
Saint-Aignan-de-Couptrain	48.4565217	-0.3036765
Javron-les-Chapelles	48.4174758	-0.3353032
Treigny	47.5506504	3.1852832
Saint-Sauveur-en-Puisaye	47.6181326	3.1975937
Saint-Fargeau	47.6402988	3.0722102
Saint-Martin-des-Champs	47.6570700	3.0347535
Entrains-sur-Nohain	47.4630257	3.2553919
Courson-les-Carrières	47.6142957	3.5006656
Corbigny	47.2574315	3.6843003
Rogny-les-Sept-Écluses	47.7421564	2.8809490
Vauclaix	47.2321619	3.8212146
Teigny	47.3823428	3.6665955
Billy-sur-Oisy	47.4801389	3.4131808
Quarré-les-Tombes	47.3692941	3.9987602
Dun-les-Places	47.2845677	4.0161006
Torfou	48.5299467	2.2274803
Cézy	47.9917465	3.3396173
Bussy-le-Repos	48.0569613	3.2320445
Savigny-sur-Clairis	48.0755582	3.0952304
Saint-Martin (France)	18.0814066	-63.0467131
Marigot	18.0668544	-63.0848869
Saint-Amand-en-Puisaye	47.5295325	3.0739885
Saint-Vincent-sur-Oust	47.6998217	-2.1466482
Saint-Gravé	47.7255820	-2.2802574
Peillac	47.7132565	-2.2185625
Saint-Aubin-du-Pavail	48.0438948	-1.4639570
Brécé	48.1102058	-1.4817649
Barbery	49.2229793	2.6669010
Chamant	49.2192584	2.6128974
Ognon	49.2383157	2.6441397
Cambernon	49.0804475	-1.3858468
Pirou	49.1815817	-1.5759293
Bairols	43.9818555	7.1277676
Chéniers	46.3521111	1.8267942
Vézelay	47.4657306	3.7462850
Montjay	44.3600360	5.6056245
Aspremont	44.4933494	5.7283001
Vignoc	48.2487420	-1.7840405
Villemeux-sur-Eure	48.6743562	1.4605792
Saint-Martin-de-la-Place	47.3152841	-0.1488992
Seilhac	45.3663548	1.7144158
Laguenne	45.2414939	1.7828286
Massat	42.8888745	1.3480455
Saint-Martin-d'Entraunes	44.1427858	6.7622026
Allos	44.2409317	6.6288511
Péone	44.1163179	6.9063894
Thiéry	43.9782000	7.0297191
Lieuche	43.9956119	7.0161940
Beuil	44.0944864	6.9900479
La Brigue	44.0618551	7.6158933
Guern	48.0301914	-3.0913751
Ouville	49.0190660	-1.3618574
Sainte-Anne-d'Auray	47.7033900	-2.9552200
Longaulnay	48.3095942	-1.9392869
La Croix-Helléan	47.9585791	-2.5001366
Bissy	45.5810217	5.8885340
Lesches	48.9074587	2.7782729
Venanson	44.0528751	7.2539245
Saint-Aubin-de-Blaye	45.2662866	-0.5641823
Saint-Wandrille-Rançon	49.5274704	0.7670404
Auberville-la-Campagne	49.5327072	0.6002008
Nyer	42.5330676	2.2768482
Plainpalais	45.6444202	6.0152928
Les Perriers	45.6741859	6.0574598
Le Crêt	45.6819012	6.0645250
Lizio	47.8631405	-2.5257091
Plumieux	48.1014340	-2.5826470
Uzel	48.2796056	-2.8404990
Gouarec	48.2273858	-3.1803547
Lannédern	48.3022887	-3.8952407
Brasparts	48.3019638	-3.9558632
Saint-Rivoal	48.3491022	-3.9964857
Guémené-sur-Scorff	48.0658593	-3.2027629
Le Croisty	48.0649663	-3.3637015
Berné	47.9933577	-3.3914196
Meslan	47.9948673	-3.4315570
Kermaria-Sulard	48.7713537	-3.3697774
Camlez	48.7777952	-3.3036850
Coatréven	48.7690445	-3.3428238
Saint-Malo-de-Beignon	47.9582933	-2.1504423
Rochefort-en-Terre	47.6990598	-2.3372563
Belhomert-Guéhouville	48.5076894	1.0578476
Urbanya	42.6390779	2.3049398
Ivors	49.2004746	3.0151878
Roudouallec	48.1265007	-3.7173768
Priziac	48.0603427	-3.4107141
Plouray	48.1461461	-3.3874613
Langoëlan	48.1204610	-3.2345724
Kernascléden	48.0065710	-3.3202420
Saint-Caradec-Trégomel	48.0372053	-3.3507970
Castres-Gironde	44.6964363	-0.4450604
Le Porge	44.8727944	-1.0927165
Le Temple	44.8808118	-0.9892995
Vendays-Montalivet	45.3555884	-1.0593641
Montalba-le-Château	42.6965026	2.5596544
Lanvaudan	47.8994151	-3.2613397
La Pommeraye	47.3557947	-0.8598225
Le Saint	48.0893879	-3.5612309
Ploéven	48.1571549	-4.2333681
Saint-Symphorien	44.4304772	-0.4912919
Eus	42.6443530	2.4575820
Montlambert	45.5571594	6.1078625
Champeaux	48.1476090	-1.3115291
Tréhorenteuc	48.0066919	-2.2872447
Pézilla-de-Conflent	42.7382701	2.4814305
Tarerach	42.6905567	2.5011381
Pleumeleuc	48.1844169	-1.9191125
Le Somail	43.2646858	2.9059652
Saint-Marc-sur-Couesnon	48.3033668	-1.3643265
Crulai	48.7047772	0.6664137
Le Mage	48.5081654	0.8043965
La Martyre	48.4483714	-4.1580155
Commana	48.4139586	-3.9554613
Dammarie	48.3442865	1.4940462
Sancheville	48.1927836	1.5768546
Bréville-sur-Mer	48.8651125	-1.5576965
Bricqueville-sur-Mer	48.9130390	-1.5212779
Hauteville-sur-Mer	48.9770263	-1.5407539
Montmartin-sur-Mer	48.9885947	-1.5259385
Regnéville-sur-Mer	49.0091854	-1.5526882
Champagnac	45.3572880	2.3984303
Arzal	47.5160748	-2.3768159
Pénestin	47.4832631	-2.4756797
Damgan	47.5198994	-2.5788036
Berric	47.6325983	-2.5244509
Vira	42.7701685	2.4142210
Hœdic	47.3394301	-2.8801952
Île-d'Houat	47.3899500	-2.9552112
Gennes	47.3428400	-0.2314377
Estavar	42.4687144	1.9960643
Mont-Louis	42.5096936	2.1208774
Le Reposoir	46.0114414	6.5348232
Poissy	48.9274390	2.0428293
Béganne	47.5976192	-2.2390669
Théhillac	47.5693646	-2.1134924
Le Temple-de-Bretagne	47.3300166	-1.7916698
Bouzillé	47.3380222	-1.1110057
Saint-Gildas-de-Rhuys	47.5004209	-2.8403204
Bangor	47.3151265	-3.1885206
La Chapelle-Neuve	47.8644981	-2.9421465
Larmor-Baden	47.5865525	-2.8947121
Larré	47.7117725	-2.5158484
Locmaria	47.2939984	-3.0823003
Sauzon	47.3711688	-3.2215110
Wintzfelden	47.9768589	7.1959414
Plouharnel	47.5980139	-3.1128349
Vandelainville	49.0178000	5.9776000
Glonville	48.4747300	6.6914162
Igney	48.6336592	6.8138618
Mance	49.2675899	5.9164743
Petitmont	48.5590208	6.9562553
Saint-Sauveur	48.5339119	6.9729519
Réchicourt-la-Petite	48.7192499	6.5822891
Ahéville	48.2849936	6.1934211
Aumontzey	48.1676726	6.7757998
La Vôge-les-Bains	48.0018313	6.2664119
Bois-de-Champ	48.2554792	6.7911070
Brouvelieures	48.2376149	6.7318007
Girmont	48.2619030	6.4385849
Gerbépal	48.1512429	6.9228869
Gendreville	48.2351000	5.7174000
Hautmougey	48.0287000	6.2329000
Harsault	48.0579000	6.2391000
Les Ableuvenettes	48.1916149	6.1884419
Le Magny	47.9663000	6.1767000
Oncourt	48.2521522	6.3778282
Regnévelle	47.9863000	5.9720000
Rocourt	48.1043096	5.7393250
Robécourt	48.1416715	5.6966251
Taintrux	48.2499875	6.9003380
Vrécourt	48.1747200	5.7039095
Hirel	48.6061560	-1.8019488
Banyuls-dels-Aspres	42.5661680	2.8663083
Villebois-Lavalette	45.4817783	0.2785553
Llupia	42.6227781	2.7703201
Barèges	42.8958816	0.0622368
Allerey-sur-Saône	46.9061974	4.9815830
Allériot	46.8112129	4.9432083
Aluze	46.8470185	4.6850804
Amanzé	46.3315870	4.2418490
Ameugny	46.5254778	4.6777483
Anglure-sous-Dun	46.2321382	4.3612769
Anost	47.0775079	4.0989420
Antully	46.9029156	4.4110050
Anzy-le-Duc	46.3201249	4.0604008
Artaix	46.2456386	4.0114577
Authumes	46.8904905	5.3022356
Auxy	46.9494706	4.4032618
Azé	46.4319370	4.7607483
Ballore	46.5385897	4.3663611
Bantanges	46.6092713	5.1122438
Barizey	46.7890718	4.6769170
Baron	46.4926000	4.2803600
Barnay	47.0873420	4.3363360
Baudrières	46.6735040	5.0115425
Baudemont	46.2872570	4.2853814
Beaubery	46.4031071	4.3975414
Baugy	46.2977806	4.0283040
Beaurepaire-en-Bresse	46.6697793	5.3896965
Beaumont-sur-Grosne	46.6655104	4.8593209
Bellevesvre	46.8414073	5.3637082
Beauvernois	46.8338836	5.4438827
Berzé-la-Ville	46.3647012	4.7045975
Bergesserin	46.4012086	4.5617307
Berzé-le-Châtel	46.3850455	4.6887497
Bissy-la-Mâconnaise	46.4807801	4.7868727
Bissey-sous-Cruchaud	46.7320109	4.6844381
Blanot	46.4736302	4.7337787
Bois-Sainte-Marie	46.3297594	4.3547812
Bissy-sous-Uxelles	46.5687677	4.7198657
Bissy-sur-Fley	46.6631688	4.6208765
Bouhans	46.7727013	5.2964816
Bourg-le-Comte	46.3088428	3.9885072
Bonnay	46.5492025	4.6211311
Bosjean	46.7609911	5.3354572
Boyer	46.5917904	4.8839369
Bragny-sur-Saône	46.9102154	5.0318928
Bourgvilain	46.3697780	4.6310000
Bouzeron	46.8897667	4.7265722
Bresse-sur-Grosne	46.5927082	4.7379332
Briant	46.3003863	4.1492544
Brandon	46.3683588	4.5679330
Bray	46.5035677	4.7211315
Broye	46.8715365	4.2901356
Brienne	46.5568589	5.0205355
Burzy	46.5967065	4.5823147
Burnand	46.5946985	4.6298444
Burgy	46.4640000	4.8324600
Buffières	46.4294482	4.5370944
Chaintré	46.2611693	4.7597535
Cersot	46.7096952	4.6267445
Céron	46.2824228	3.9432692
Bussières	46.3382006	4.7062841
Champagnat	46.4832727	5.3810040
Chamilly	46.8673755	4.6838430
Chambilly	46.2785617	4.0128673
Chalmoux	46.5992110	3.8477399
Chapaize	46.5568882	4.7367083
Charbonnières	46.3899122	4.8340204
Chardonnay	46.5097977	4.8622580
Champagny-sous-Uxelles	46.5794273	4.7439388
Champlecy	46.4698148	4.2442193
Chânes	46.2526016	4.7546320
Chasselas	46.2765231	4.7188857
Chassey-le-Camp	46.8867234	4.6971143
Chassigny-sous-Dun	46.2392122	4.2938773
Chassy	46.5875841	4.1120417
Charmoy	46.7565852	4.3343575
Charnay-lès-Chalon	46.9392608	5.0930275
Charrecey	46.8385972	4.6682565
Chaudenay	46.9159000	4.7931300
Châtenoy-en-Bresse	46.7913701	4.9137014
Chenay-le-Châtel	46.2266492	3.9402357
Cheilly-lès-Maranges	46.8958275	4.6691844
Château	46.4270854	4.6009595
Châtel-Moron	46.7933977	4.6471739
Chissey-en-Morvan	47.1188185	4.2250525
Chiddes	46.4568954	4.5143995
Ciel	46.8841319	5.0419652
Chissey-lès-Mâcon	46.5249898	4.7416877
Chérizet	46.5171836	4.5706414
Chenôves	46.6717735	4.6695229
Chevagny-sur-Guye	46.5389909	4.5078197
Chevagny-les-Chevrières	46.3312811	4.7715654
Colombier-en-Brionnais	46.3561521	4.3350826
Condal	46.4620900	5.2809570
Collonge-en-Charollais	46.6411990	4.5339093
Collonge-la-Madeleine	46.9404237	4.5224634
Clessy	46.5580290	4.0874329
Clux	46.9577082	5.1961243
Clermain	46.3652582	4.5836895
Clessé	46.4162920	4.8140269
Créot	46.9184687	4.6123892
Cressy-sur-Somme	46.6955192	3.8683802
Coublanc	46.1739349	4.2737099
Couches	46.8690433	4.5735562
Cortambert	46.4786410	4.7141489
Cortevaix	46.5361550	4.6386913
Cordesse	47.0369675	4.3405233
Cormatin	46.5437731	4.6868549
Curdin	46.5950952	3.9953840
Curbigny	46.3078283	4.3115603
Culles-les-Roches	46.6528424	4.6531563
Cuisery	46.5592850	5.0018538
Cuiseaux	46.4937782	5.3887887
Cruzille	46.5064250	4.7968947
Cronat	46.7218031	3.6829113
Crissey	46.8157000	4.8862000
Davayé	46.3055262	4.7410080
Dampierre-en-Bresse	46.8278076	5.1992537
Damerey	46.8335625	4.9898272
Cuzy	46.7604245	4.0320873
Cussy-en-Morvan	47.0890357	4.1630907
Curtil-sous-Burnand	46.5820356	4.6340253
Curtil-sous-Buffières	46.4025000	4.5283900
Curgy	46.9870554	4.3861546
Dompierre-sous-Sanvignes	46.6529829	4.2247019
Dracy-le-Fort	46.7988877	4.7635940
Donzy-le-Pertuis	46.4504503	4.7201293
Dracy-Saint-Loup	47.0158000	4.3410700
Dracy-lès-Couches	46.8887943	4.5769216
Écuelles	46.9445232	5.0597656
Dyo	46.3602689	4.2767422
Dennevy	46.8663651	4.6484577
Demigny	46.9304052	4.8353514
Devrouze	46.7628718	5.1574382
Dettey	46.7636866	4.1820838
Dezize-lès-Maranges	46.9110621	4.6557910
Dompierre-les-Ormes	46.3605091	4.4831256
Dommartin-lès-Cuiseaux	46.4986739	5.2984780
Flacey-en-Bresse	46.5972880	5.3922539
Flagy	46.4999859	4.6404083
Fleurville	46.4457494	4.8798685
Fleury-la-Montagne	46.2039885	4.1196537
Fley	46.6697443	4.6406247
Fontaines	46.8496545	4.7704406
Fontenay	46.4771000	4.2973500
Écuisses	46.7565885	4.5382451
Épertully	46.9419573	4.6056507
Épervans	46.7493169	4.9017077
Essertenne	46.8128798	4.5451375
Étang-sur-Arroux	46.8671471	4.1852671
Étrigny	46.5906617	4.8037079
Farges-lès-Chalon	46.8341000	4.8058300
Farges-lès-Mâcon	46.5114964	4.9024767
Gigny-sur-Saône	46.6615353	4.9425246
Gibles	46.3239494	4.3776350
Germolles-sur-Grosne	46.2796946	4.5909241
Germagny	46.6707129	4.6022805
Granges	46.7441785	4.7306716
Grandvaux	46.5099808	4.2649931
Gourdon	46.6414367	4.4461818
Gilly-sur-Loire	46.5374350	3.7792477
Frontenaud	46.5526225	5.2936441
Frontenard	46.9131861	5.1580052
Fretterans	46.9205756	5.2867321
Frangy-en-Bresse	46.7324477	5.3339305
Genouilly	46.6514086	4.5727902
Génelard	46.5806827	4.2355945
Fuissé	46.2798941	4.7441091
Jalogny	46.4183711	4.6306776
Jambles	46.7730118	4.6937408
Iguerande	46.2057668	4.0769764
Issy-l'Évêque	46.7076361	3.9724348
Jouvençon	46.5744557	5.0538600
Jugy	46.6054868	4.8640255
Joncy	46.6113189	4.5568610
Joudes	46.4678214	5.3587658
Guerfand	46.7868579	5.0302968
Hautefond	46.4344000	4.1732200
Grevilly	46.5141617	4.8173759
Grury	46.6744136	3.9116429
Igé	46.3975445	4.7410293
Igornay	47.0455676	4.3779298
Huilly-sur-Seille	46.5915861	5.0517904
Hurigny	46.3485824	4.7965849
La Chapelle-sous-Dun	46.2592565	4.2933247
La Chapelle-sous-Brancion	46.5512656	4.7920290
La Chapelle-Thècle	46.5574011	5.1158857
La Chapelle-du-Mont-de-France	46.3821987	4.5360714
La Chapelle-de-Bragny	46.6334499	4.7681729
La Chapelle-Saint-Sauveur	46.8442785	5.2688122
La Chapelle-Naude	46.5942433	5.1919793
La Boulaye	46.7463318	4.1277061
L'Hôpital-le-Mercier	46.3916618	4.0152721
La Chapelle-au-Mans	46.6263065	3.9718290
Jully-lès-Buxy	46.6907413	4.6942467
Juif	46.6812710	5.1594977
L'Abergement-Sainte-Colombe	46.7526409	5.0076696
L'Abergement-de-Cuisery	46.5732561	4.9595864
La Motte-Saint-Jean	46.4958263	3.9637193
La Petite-Verrière	47.0451000	4.1652600
La Racineuse	46.8328334	5.1564604
La Genête	46.5512586	5.0444081
La Grande-Verrière	46.9646016	4.1418453
La Guiche	46.5445899	4.4506059
La Charmée	46.7204702	4.7943022
La Chaux	46.8282977	5.2611746
La Comelle	46.8787343	4.1111189
Les Bizots	46.7507459	4.3922324
Le Rousset	46.5708148	4.4643599
Le Puley	46.6781621	4.5644613
Le Planois	46.7875160	5.3272406
Le Miroir	46.5362442	5.3351067
Le Fay	46.6669542	5.3296677
Lays-sur-le-Doubs	46.9208334	5.2450208
Lans	46.7698546	4.9184516
Lalheue	46.6480274	4.7935681
Laizy	46.9080545	4.2003983
Laizé	46.3954657	4.8057740
Laives	46.6452774	4.8467143
Lacrost	46.5568918	4.9299744
Mailly	46.2225069	4.1135903
Malay	46.5665122	4.6813344
Lugny-lès-Charolles	46.4102439	4.2113257
Lux	46.7529185	4.8494854
Lucenay-l'Évêque	47.0813316	4.2452912
Lugny	46.4720992	4.8113081
Longepierre	46.9359163	5.2094538
Lournand	46.4571986	4.6479021
Ligny-en-Brionnais	46.2373754	4.1892681
Loisy	46.5822719	5.0279109
Lessard-le-National	46.8601031	4.8459042
Leynes	46.2695353	4.7283529
Lesme	46.6523900	3.7169182
Lessard-en-Bresse	46.7410060	5.0929231
Les Bordes	46.8961577	5.0296540
Les Guerreaux	46.5401000	3.9218000
Ménetreuil	46.5830889	5.1119291
Mellecey	46.8078000	4.7381300
Melay	46.2129640	4.0173950
Mazille	46.3922617	4.6013122
Messey-sur-Grosne	46.6437472	4.7437590
Mesvres	46.8625918	4.2422831
Mercurey	46.8396584	4.7189272
Mervans	46.8002294	5.1853325
Mont-lès-Seurre	46.9467689	5.1231657
Mont-Saint-Vincent	46.6308780	4.4780437
Milly-Lamartine	46.3494000	4.6971700
Montagny-sur-Grosne	46.3552049	4.5502058
Montbellet	46.4757878	4.8728657
Montagny-lès-Buxy	46.7062852	4.6693953
Montagny-près-Louhans	46.6578016	5.2692812
Marcilly-la-Gueurce	46.3997733	4.3002681
Mancey	46.5749332	4.8334480
Maltat	46.6812770	3.8181952
Marly-sur-Arroux	46.6187461	4.1341736
Marly-sous-Issy	46.7218583	3.9280420
Marigny	46.6794552	4.4588960
Martigny-le-Comte	46.5288287	4.3341404
Martailly-lès-Brancion	46.5319621	4.8018186
Marnay	46.7043803	4.9188208
Marmagne	46.8363683	4.3601438
Matour	46.3069774	4.4821400
Massy	46.4851088	4.6043873
Massilly	46.4904567	4.6728780
Mary	46.6178822	4.5007024
Nanton	46.6198085	4.8154436
Navilly	46.9357214	5.1461779
Neuvy-Grandchamp	46.5901132	3.9344037
Nochize	46.3949814	4.1732100
Ormes	46.6340019	4.9646357
Oslon	46.7834317	4.9205210
Oudry	46.5755187	4.1570013
Ouroux-sous-le-Bois-Sainte-Marie	46.3585186	4.3106968
Oyé	46.3235692	4.1915550
Ozenay	46.5429700	4.8484958
Ozolles	46.3814786	4.3506932
Palleau	46.9607127	5.0288027
Paris-l'Hôpital	46.9150284	4.6330226
Passy	46.5412837	4.5343419
Péronne	46.4385322	4.8096295
Montceaux-Ragny	46.6207972	4.8430915
Montceaux-l'Étoile	46.3514518	4.0446769
Montcoy	46.8002243	4.9975567
Montcony	46.6994505	5.2927709
Montjay	46.8067785	5.3100940
Monthelon	46.9576912	4.2247001
Montmort	46.7327465	4.0918898
Montmelard	46.3316152	4.4097990
Montret	46.6801000	5.1136600
Montpont-en-Bresse	46.5562476	5.1645134
Morlet	46.9546983	4.5083666
Morey	46.8006748	4.6012261
Moroges	46.7466968	4.6712074
Mornay	46.5062411	4.3789901
Mouthier-en-Bresse	46.8591495	5.3889404
Rully	46.8758062	4.7435424
Remigny	46.9075516	4.7224199
Rigny-sur-Arroux	46.5332202	4.0275714
Pressy-sous-Dondin	46.4746102	4.5113919
Pourlans	46.9566929	5.2405469
Pouilloux	46.6078250	4.3600234
Pontoux	46.9238414	5.1101433
Poisson	46.3847925	4.1286444
Pierreclos	46.3337151	4.6875165
Perrigny-sur-Loire	46.5388252	3.8384590
Perreuil	46.8176014	4.5683853
Reclesne	47.0409682	4.2698406
Ratte	46.6454410	5.3028765
Rancy	46.5971090	5.0903928
Pruzilly	46.2584706	4.6981053
Prizy	46.3558624	4.2209544
Prissé	46.3212198	4.7448989
Préty	46.5424892	4.9408301
Saint-Forgeot	47.0042559	4.3014047
Saint-Bonnet-de-Joux	46.4819108	4.4392506
Saint-André-le-Désert	46.4943727	4.5299556
Saint-Clément-sur-Guye	46.6158115	4.5844587
Saint-Bonnet-de-Vieille-Vigne	46.5253190	4.2584570
Saint-Marcelin-de-Cray	46.5599547	4.5246523
Saint-Laurent-d'Andenay	46.7364402	4.5145250
Saint-Julien-de-Civry	46.3655536	4.2322276
Saint-Ythaire	46.5687793	4.6095583
Sainte-Foy	46.2774000	4.1332000
Saint-Maurice-en-Rivière	46.8525364	5.0136095
Vendenesse-lès-Charolles	46.4447776	4.3368092
Trivy	46.3861720	4.4920931
Verosvres	46.4009014	4.4438745
Verjux	46.8784801	4.9644317
Vincelles	46.6583542	5.2348500
Vitry-lès-Cluny	46.4908537	4.5876720
Saint-Nicolas-du-Pélem	48.3144412	-3.1637855
Plounévez-Quintin	48.2899854	-3.2322522
Laroque-des-Albères	42.5228400	2.9347932
Lanvollon	48.6319377	-2.9862361
Lézardrieux	48.7867932	-3.1064982
Le Collet d'Allevard	45.3957287	6.1110790
Acy-en-Multien	49.1021532	2.9537783
Ascoux	48.1267000	2.2502008
Boësses	48.1517392	2.4487443
Montharville	48.1837030	1.3301723
Le Treuil Arnaudeau	46.1700382	-1.0029354
L'Aubertière	46.1563335	-0.9892911
Belle-Croix	46.1800525	-1.0480709
Fontpatour	46.1798878	-0.9571014
Usseau	46.2030897	-1.0333489
Val-de-Mercy	47.6747863	3.5882807
Branne	44.8304495	-0.1872229
Saint-Pey-d'Armens	44.8562529	-0.1122069
Saint-Magne-de-Castillon	44.8640404	-0.0686049
Belvès-de-Castillon	44.8785554	-0.0309689
Tizac-de-Curton	44.8216834	-0.2486777
Saint-Quentin-de-Baron	44.8226575	-0.2864432
Espira-de-l'Agly	42.7771379	2.8325432
Goncourt	48.2395308	5.6085074
Tordères	42.5596294	2.7518461
Montauriol	42.5760044	2.7245020
Sainte-Colombe-de-la-Commanderie	42.6145969	2.7474204
Camélas	42.6297402	2.6835906
Saint-Véran	44.6993395	6.8687131
Arbanats	44.6771077	-0.3941156
Arsac	44.9971866	-0.6883739
Arveyres	44.8825461	-0.2866406
Balizac	44.4874616	-0.4431809
Baurech	44.7254970	-0.4386657
Beautiran	44.7044407	-0.4511393
Bègles	44.8074559	-0.5488542
Béguey	44.6442931	-0.3227988
Bougue	43.8910962	-0.3914063
Bourdeilles	45.3217639	0.5871282
Bourideys	44.3685449	-0.4544376
Brach	45.0419159	-0.9370143
Camarsac	44.8331738	-0.3650518
Cantenac	45.0288986	-0.6543721
Capian	44.7106298	-0.3320467
Captieux	44.2920456	-0.2614831
Carcans	45.0796259	-1.0439593
Cauvignac	44.4182406	-0.0800716
Cercles	45.3646846	0.4613677
Cérons	44.6316828	-0.3349069
Chourgnac	45.2367071	1.0598278
Coimères	44.4959576	-0.2093256
Coutras	45.0409876	-0.1286261
Ribeyreau	44.8002938	-0.2626044
Francicot	45.0636791	-0.6162844
Geloux	43.9810243	-0.6386102
Grézillac	44.8179560	-0.2168652
Labarde	45.0225405	-0.6385155
Lacanau	44.9776088	-1.0784851
Langoiran	44.7081826	-0.4009928
Latresne	44.7846424	-0.4968888
Léognan	44.7294474	-0.5997267
Libourne	44.9133742	-0.2427217
Lormont	44.8791708	-0.5216683
Louchats	44.5125300	-0.5668980
Lusignac	45.3280556	0.3123791
Martillac	44.7141704	-0.5422302
Puisseguin	44.9233689	-0.0736703
Monsac	44.7797647	0.6961876
Oeyregave	43.5347228	-1.0977885
Pauillac	45.1995626	-0.7484994
Peyrehorade	43.5440941	-1.1050880
Pineuilh	44.8302280	0.2266807
Ponteyraud	45.1937757	0.2425932
Portets	44.6959687	-0.4238244
Pugnac	45.0816918	-0.4956194
Rions	44.6639661	-0.3518951
Roaillan	44.4987957	-0.2825626
Sadirac	44.7806727	-0.4105625
Salaunes	44.9361892	-0.8296983
Sallebœuf	44.8433337	-0.3963930
Saumos	44.9203793	-0.9876045
Simeyrols	44.9081887	1.3397368
Tartas	43.8323121	-0.8095934
Tresses	44.8493612	-0.4635976
Villandraut	44.4586390	-0.3713824
Yvrac	44.8807908	-0.4618132
Atur	45.1413842	0.7486027
Marcheprime	44.6920229	-0.8534089
Thiviers	45.4183646	0.9208800
Saint-Selve	44.6704442	-0.4808545
Vaufrey	47.3481495	6.9235636
Lalandelle	49.3997585	1.8754023
Valescourt	49.4830138	2.4364961
Petit Bibiche	49.3209967	6.4844201
Pouilly-en-Bassigny	47.9827520	5.6277856
Louversey	48.9905924	0.9206932
Barc	49.0701807	0.8182989
Barquet	49.0448459	0.8578600
Orgères-en-Beauce	48.1464982	1.6847874
Berchères-sur-Vesgre	48.8423500	1.5420959
Égleny	47.8083000	3.3650000
Beauvoir	47.7941856	3.3703864
Saint-Maurice-le-Vieil	47.8236697	3.3516406
Saint-Martin-sur-Ocre	47.8169000	3.3411000
Saint-Maurice-Thizouaille	47.8338258	3.3628640
Parly	47.7650000	3.3472000
Chassy	47.8525000	3.3483000
Poilly-sur-Tholon	47.8655964	3.3930221
Pourrain	47.7559868	3.4120199
Aillant-sur-Tholon	47.8741294	3.3492535
Charbuy	47.8228000	3.4658000
Plourhan	48.6307804	-2.8698225
Saint-Adrien	48.4879222	-3.1346573
Heugueville-sur-Sienne	49.0356395	-1.5226376
Alénya	42.6390997	2.9806725
Baillestavy	42.5645567	2.5254810
Calce	42.7580466	2.7554474
Campoussy	42.7098140	2.4591836
Corneilla-la-Rivière	42.6976612	2.7295527
Corneilla-de-Conflent	42.5667153	2.3810684
Calmeilles	42.5523634	2.6745498
Gurunhuel	48.5155799	-3.2993364
Aboncourt-sur-Seille	48.8168096	6.3412429
Aboncourt	49.2602817	6.3463759
Adaincourt	49.0063945	6.4371142
Ajoncourt	48.8448705	6.2897193
Alaincourt-la-Côte	48.8984000	6.3418000
Amanvillers	49.1675933	6.0439406
Ancerville	49.0306024	6.3878009
Augny	49.0593685	6.1219209
Aulnois-sur-Seille	48.8676496	6.3147292
Avricourt	48.6497440	6.8067505
Beux	49.0008000	6.3169000
Bettelainville	49.2355469	6.3006768
Bioncourt	48.7941475	6.3626029
Cappel	49.0713212	6.8507862
Chambrey	48.7874607	6.4616026
Chailly-lès-Ennery	49.2072026	6.2366301
Château-Rouge	49.2797189	6.5969146
Craincourt	48.8767000	6.3220000
Conthil	48.8934501	6.6621755
Dornot	49.0481000	6.0560000
Donjeux	48.8779980	6.4026250
Foville	48.9150972	6.3226637
Fossieux	48.8502962	6.3269855
Goin	48.9876472	6.2193079
Hartzviller	48.6702491	7.0847066
Haselbourg	48.6848839	7.2036372
Juville	48.9306669	6.3473107
Jury	49.0705764	6.2540514
Ippling	49.1058158	7.0036350
Maizery	49.1058345	6.3363248
Louvigny	48.9623000	6.1849000
Liéhon	48.9996632	6.2590844
Liocourt	48.9103803	6.3446897
Marimont-lès-Bénestroff	48.8894492	6.7831568
Manhoué	48.8266476	6.3409061
Mécleuves	49.0429797	6.2705320
Morville-sur-Nied	48.9473345	6.4353125
Moncheux	48.9364903	6.3362749
Ottonville	49.2186146	6.5222675
Oriocourt	48.8656000	6.4124000
Noisseville	49.1341854	6.2744348
Russange	49.4805261	5.9538035
Semécourt	49.1938424	6.1352739
Sailly-Achâtel	48.9393000	6.2996000
Vulmont	48.9244975	6.3034176
Châteauneuf-de-Chabre	44.2724627	5.8123469
Thèze	44.3180370	5.9215150
Eyguians	44.3461177	5.7715282
Jullié	46.2419799	4.6781669
Juliénas	46.2347371	4.7114718
Sauveterre-de-Guyenne	44.6942403	-0.0858912
Dangeau	48.2098865	1.2869678
Yèvres	48.2091376	1.1888271
Marboué	48.1118475	1.3311172
Bourg-des-Comptes	47.9298273	-1.7388742
Pléchâtel	47.8947671	-1.7496755
Pré-Saint-Évroult	48.1841226	1.4667897
Germignonville	48.1928203	1.7373281
Allaines-Mervilliers	48.2047086	1.8252273
Le Puiset	48.2080263	1.8645291
